UF,Tipo Crime,Ano,Mês,Ocorrências
AMAZONAS,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,41
BAHIA,ESTUPRO,2022,JANEIRO,234
BAHIA,FURTO DE VEÍCULO,2022,JANEIRO,420
BAHIA,HOMICÍDIO DOLOSO,2022,JANEIRO,373
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,4
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,0
BAHIA,ROUBO DE CARGA,2022,JANEIRO,30
BAHIA,ROUBO DE VEÍCULO,2022,JANEIRO,903
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,4
BAHIA,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,154
BAHIA,ESTUPRO,2022,FEVEREIRO,243
BAHIA,FURTO DE VEÍCULO,2022,FEVEREIRO,437
BAHIA,HOMICÍDIO DOLOSO,2022,FEVEREIRO,387
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,4
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,3
BAHIA,ROUBO DE CARGA,2022,FEVEREIRO,34
BAHIA,ROUBO DE VEÍCULO,2022,FEVEREIRO,954
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,8
BAHIA,TENTATIVA DE HOMICÍDIO,2022,FEVEREIRO,140
BAHIA,ESTUPRO,2022,MARÇO,276
BAHIA,FURTO DE VEÍCULO,2022,MARÇO,535
BAHIA,HOMICÍDIO DOLOSO,2022,MARÇO,454
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,5
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MARÇO,0
BAHIA,ROUBO DE CARGA,2022,MARÇO,28
BAHIA,ROUBO DE VEÍCULO,2022,MARÇO,1100
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,5
BAHIA,TENTATIVA DE HOMICÍDIO,2022,MARÇO,171
BAHIA,ESTUPRO,2022,ABRIL,311
BAHIA,FURTO DE VEÍCULO,2022,ABRIL,550
BAHIA,HOMICÍDIO DOLOSO,2022,ABRIL,403
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,5
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,ABRIL,0
BAHIA,ROUBO DE CARGA,2022,ABRIL,17
BAHIA,ROUBO DE VEÍCULO,2022,ABRIL,948
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,8
BAHIA,TENTATIVA DE HOMICÍDIO,2022,ABRIL,159
BAHIA,ESTUPRO,2022,MAIO,342
BAHIA,FURTO DE VEÍCULO,2022,MAIO,558
BAHIA,HOMICÍDIO DOLOSO,2022,MAIO,412
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,4
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MAIO,0
BAHIA,ROUBO DE CARGA,2022,MAIO,28
BAHIA,ROUBO DE VEÍCULO,2022,MAIO,986
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,5
BAHIA,TENTATIVA DE HOMICÍDIO,2022,MAIO,163
BAHIA,ESTUPRO,2022,JUNHO,321
BAHIA,FURTO DE VEÍCULO,2022,JUNHO,614
BAHIA,HOMICÍDIO DOLOSO,2022,JUNHO,362
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,10
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JUNHO,0
BAHIA,ROUBO DE CARGA,2022,JUNHO,16
BAHIA,ROUBO DE VEÍCULO,2022,JUNHO,1032
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,12
BAHIA,TENTATIVA DE HOMICÍDIO,2022,JUNHO,211
BAHIA,ESTUPRO,2022,JULHO,332
BAHIA,FURTO DE VEÍCULO,2022,JULHO,653
BAHIA,HOMICÍDIO DOLOSO,2022,JULHO,376
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,1
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JULHO,0
BAHIA,ROUBO DE CARGA,2022,JULHO,30
BAHIA,ROUBO DE VEÍCULO,2022,JULHO,1034
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,5
BAHIA,TENTATIVA DE HOMICÍDIO,2022,JULHO,177
BAHIA,ESTUPRO,2022,AGOSTO,352
BAHIA,FURTO DE VEÍCULO,2022,AGOSTO,577
BAHIA,HOMICÍDIO DOLOSO,2022,AGOSTO,350
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,6
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,AGOSTO,0
BAHIA,ROUBO DE CARGA,2022,AGOSTO,28
BAHIA,ROUBO DE VEÍCULO,2022,AGOSTO,1046
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,6
BAHIA,TENTATIVA DE HOMICÍDIO,2022,AGOSTO,165
BAHIA,ESTUPRO,2022,SETEMBRO,339
BAHIA,FURTO DE VEÍCULO,2022,SETEMBRO,575
BAHIA,HOMICÍDIO DOLOSO,2022,SETEMBRO,355
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,4
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,SETEMBRO,0
BAHIA,ROUBO DE CARGA,2022,SETEMBRO,27
BAHIA,ROUBO DE VEÍCULO,2022,SETEMBRO,1050
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,7
BAHIA,TENTATIVA DE HOMICÍDIO,2022,SETEMBRO,188
BAHIA,ESTUPRO,2022,OUTUBRO,383
BAHIA,FURTO DE VEÍCULO,2022,OUTUBRO,607
BAHIA,HOMICÍDIO DOLOSO,2022,OUTUBRO,421
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,3
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,OUTUBRO,3
BAHIA,ROUBO DE CARGA,2022,OUTUBRO,30
BAHIA,ROUBO DE VEÍCULO,2022,OUTUBRO,1019
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,9
BAHIA,TENTATIVA DE HOMICÍDIO,2022,OUTUBRO,202
BAHIA,ESTUPRO,2022,NOVEMBRO,328
BAHIA,FURTO DE VEÍCULO,2022,NOVEMBRO,576
BAHIA,HOMICÍDIO DOLOSO,2022,NOVEMBRO,386
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,8
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,NOVEMBRO,0
BAHIA,ROUBO DE CARGA,2022,NOVEMBRO,26
BAHIA,ROUBO DE VEÍCULO,2022,NOVEMBRO,1049
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,5
BAHIA,TENTATIVA DE HOMICÍDIO,2022,NOVEMBRO,191
BAHIA,ESTUPRO,2022,DEZEMBRO,288
BAHIA,FURTO DE VEÍCULO,2022,DEZEMBRO,564
BAHIA,HOMICÍDIO DOLOSO,2022,DEZEMBRO,408
BAHIA,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,3
BAHIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,DEZEMBRO,0
BAHIA,ROUBO DE CARGA,2022,DEZEMBRO,44
BAHIA,ROUBO DE VEÍCULO,2022,DEZEMBRO,1103
BAHIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,10
BAHIA,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,163
CEARÁ,ESTUPRO,2022,JANEIRO,111
CEARÁ,FURTO DE VEÍCULO,2022,JANEIRO,345
CEARÁ,HOMICÍDIO DOLOSO,2022,JANEIRO,241
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,1
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,0
CEARÁ,ROUBO DE CARGA,2022,JANEIRO,4
CEARÁ,ROUBO DE VEÍCULO,2022,JANEIRO,666
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,6
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,64
CEARÁ,ESTUPRO,2022,FEVEREIRO,109
CEARÁ,FURTO DE VEÍCULO,2022,FEVEREIRO,396
CEARÁ,HOMICÍDIO DOLOSO,2022,FEVEREIRO,252
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,1
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,0
CEARÁ,ROUBO DE CARGA,2022,FEVEREIRO,4
CEARÁ,ROUBO DE VEÍCULO,2022,FEVEREIRO,583
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,0
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,FEVEREIRO,83
CEARÁ,ESTUPRO,2022,MARÇO,146
CEARÁ,FURTO DE VEÍCULO,2022,MARÇO,379
CEARÁ,HOMICÍDIO DOLOSO,2022,MARÇO,214
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,1
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MARÇO,0
CEARÁ,ROUBO DE CARGA,2022,MARÇO,3
CEARÁ,ROUBO DE VEÍCULO,2022,MARÇO,629
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,3
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,MARÇO,81
CEARÁ,ESTUPRO,2022,ABRIL,122
CEARÁ,FURTO DE VEÍCULO,2022,ABRIL,453
CEARÁ,HOMICÍDIO DOLOSO,2022,ABRIL,218
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,0
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,ABRIL,0
CEARÁ,ROUBO DE CARGA,2022,ABRIL,2
CEARÁ,ROUBO DE VEÍCULO,2022,ABRIL,660
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,5
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,ABRIL,102
CEARÁ,ESTUPRO,2022,MAIO,178
CEARÁ,FURTO DE VEÍCULO,2022,MAIO,476
CEARÁ,HOMICÍDIO DOLOSO,2022,MAIO,248
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,3
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MAIO,0
CEARÁ,ROUBO DE CARGA,2022,MAIO,5
CEARÁ,ROUBO DE VEÍCULO,2022,MAIO,626
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,1
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,MAIO,79
CEARÁ,ESTUPRO,2022,JUNHO,142
CEARÁ,FURTO DE VEÍCULO,2022,JUNHO,513
CEARÁ,HOMICÍDIO DOLOSO,2022,JUNHO,203
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,2
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JUNHO,1
CEARÁ,ROUBO DE CARGA,2022,JUNHO,8
CEARÁ,ROUBO DE VEÍCULO,2022,JUNHO,576
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,3
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,JUNHO,73
CEARÁ,ESTUPRO,2022,JULHO,157
CEARÁ,FURTO DE VEÍCULO,2022,JULHO,464
CEARÁ,HOMICÍDIO DOLOSO,2022,JULHO,229
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,5
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JULHO,0
CEARÁ,ROUBO DE CARGA,2022,JULHO,6
CEARÁ,ROUBO DE VEÍCULO,2022,JULHO,618
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,5
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,JULHO,78
CEARÁ,ESTUPRO,2022,AGOSTO,192
CEARÁ,FURTO DE VEÍCULO,2022,AGOSTO,549
CEARÁ,HOMICÍDIO DOLOSO,2022,AGOSTO,230
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,0
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,AGOSTO,2
CEARÁ,ROUBO DE CARGA,2022,AGOSTO,8
CEARÁ,ROUBO DE VEÍCULO,2022,AGOSTO,626
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,3
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,AGOSTO,77
CEARÁ,ESTUPRO,2022,SETEMBRO,185
CEARÁ,FURTO DE VEÍCULO,2022,SETEMBRO,482
CEARÁ,HOMICÍDIO DOLOSO,2022,SETEMBRO,224
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,1
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,SETEMBRO,1
CEARÁ,ROUBO DE CARGA,2022,SETEMBRO,11
CEARÁ,ROUBO DE VEÍCULO,2022,SETEMBRO,669
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,5
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,SETEMBRO,82
CEARÁ,ESTUPRO,2022,OUTUBRO,190
CEARÁ,FURTO DE VEÍCULO,2022,OUTUBRO,594
CEARÁ,HOMICÍDIO DOLOSO,2022,OUTUBRO,232
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,1
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,OUTUBRO,2
CEARÁ,ROUBO DE CARGA,2022,OUTUBRO,0
CEARÁ,ROUBO DE VEÍCULO,2022,OUTUBRO,612
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,0
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,OUTUBRO,95
CEARÁ,ESTUPRO,2022,NOVEMBRO,133
CEARÁ,FURTO DE VEÍCULO,2022,NOVEMBRO,631
CEARÁ,HOMICÍDIO DOLOSO,2022,NOVEMBRO,217
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,1
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,NOVEMBRO,0
CEARÁ,ROUBO DE CARGA,2022,NOVEMBRO,4
CEARÁ,ROUBO DE VEÍCULO,2022,NOVEMBRO,705
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,4
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,NOVEMBRO,102
CEARÁ,ESTUPRO,2022,DEZEMBRO,136
CEARÁ,FURTO DE VEÍCULO,2022,DEZEMBRO,622
CEARÁ,HOMICÍDIO DOLOSO,2022,DEZEMBRO,229
CEARÁ,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,0
CEARÁ,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,DEZEMBRO,1
CEARÁ,ROUBO DE CARGA,2022,DEZEMBRO,11
CEARÁ,ROUBO DE VEÍCULO,2022,DEZEMBRO,727
CEARÁ,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,7
CEARÁ,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,99
DISTRITO FEDERAL,ESTUPRO,2022,JANEIRO,48
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,JANEIRO,286
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JANEIRO,14
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,0
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,JANEIRO,3
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,JANEIRO,128
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,2
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,40
DISTRITO FEDERAL,ESTUPRO,2022,FEVEREIRO,50
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,FEVEREIRO,251
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,FEVEREIRO,25
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,1
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,FEVEREIRO,3
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,FEVEREIRO,143
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,0
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,FEVEREIRO,32
DISTRITO FEDERAL,ESTUPRO,2022,MARÇO,50
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,MARÇO,296
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MARÇO,20
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,1
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MARÇO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,MARÇO,0
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,MARÇO,143
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,2
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,MARÇO,50
DISTRITO FEDERAL,ESTUPRO,2022,ABRIL,64
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,ABRIL,381
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,ABRIL,16
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,ABRIL,0
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,ABRIL,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,ABRIL,2
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,ABRIL,131
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,ABRIL,2
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,ABRIL,59
DISTRITO FEDERAL,ESTUPRO,2022,MAIO,51
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,MAIO,373
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,MAIO,19
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MAIO,0
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MAIO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,MAIO,4
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,MAIO,135
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MAIO,2
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,MAIO,40
DISTRITO FEDERAL,ESTUPRO,2022,JUNHO,60
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,JUNHO,410
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JUNHO,20
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JUNHO,0
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JUNHO,1
DISTRITO FEDERAL,ROUBO DE CARGA,2022,JUNHO,0
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,JUNHO,124
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JUNHO,1
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,JUNHO,32
DISTRITO FEDERAL,ESTUPRO,2022,JULHO,61
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,JULHO,0
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,JULHO,26
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JULHO,0
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JULHO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,JULHO,0
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,JULHO,123
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JULHO,0
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,JULHO,31
DISTRITO FEDERAL,ESTUPRO,2022,AGOSTO,94
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,AGOSTO,276
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,AGOSTO,19
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,AGOSTO,0
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,AGOSTO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,AGOSTO,0
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,AGOSTO,97
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,AGOSTO,2
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,AGOSTO,34
DISTRITO FEDERAL,ESTUPRO,2022,SETEMBRO,61
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,SETEMBRO,251
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,SETEMBRO,21
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,SETEMBRO,1
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,SETEMBRO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,SETEMBRO,0
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,SETEMBRO,119
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,SETEMBRO,1
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,SETEMBRO,51
DISTRITO FEDERAL,ESTUPRO,2022,OUTUBRO,78
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,OUTUBRO,278
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,OUTUBRO,25
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,OUTUBRO,1
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,OUTUBRO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,OUTUBRO,1
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,OUTUBRO,143
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,OUTUBRO,2
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,OUTUBRO,64
DISTRITO FEDERAL,ESTUPRO,2022,NOVEMBRO,57
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,NOVEMBRO,275
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,NOVEMBRO,21
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,NOVEMBRO,0
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,NOVEMBRO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,NOVEMBRO,1
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,NOVEMBRO,135
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,NOVEMBRO,1
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,NOVEMBRO,36
DISTRITO FEDERAL,ESTUPRO,2022,DEZEMBRO,47
DISTRITO FEDERAL,FURTO DE VEÍCULO,2022,DEZEMBRO,295
DISTRITO FEDERAL,HOMICÍDIO DOLOSO,2022,DEZEMBRO,16
DISTRITO FEDERAL,LESÃO CORPORAL SEGUIDA DE MORTE,2022,DEZEMBRO,2
DISTRITO FEDERAL,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,DEZEMBRO,0
DISTRITO FEDERAL,ROUBO DE CARGA,2022,DEZEMBRO,3
DISTRITO FEDERAL,ROUBO DE VEÍCULO,2022,DEZEMBRO,131
DISTRITO FEDERAL,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,DEZEMBRO,3
DISTRITO FEDERAL,TENTATIVA DE HOMICÍDIO,2022,DEZEMBRO,47
ESPÍRITO SANTO,ESTUPRO,2022,JANEIRO,114
ESPÍRITO SANTO,FURTO DE VEÍCULO,2022,JANEIRO,392
ESPÍRITO SANTO,HOMICÍDIO DOLOSO,2022,JANEIRO,88
ESPÍRITO SANTO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,JANEIRO,1
ESPÍRITO SANTO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,JANEIRO,3
ESPÍRITO SANTO,ROUBO DE CARGA,2022,JANEIRO,2
ESPÍRITO SANTO,ROUBO DE VEÍCULO,2022,JANEIRO,363
ESPÍRITO SANTO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,JANEIRO,1
ESPÍRITO SANTO,TENTATIVA DE HOMICÍDIO,2022,JANEIRO,201
ESPÍRITO SANTO,ESTUPRO,2022,FEVEREIRO,120
ESPÍRITO SANTO,FURTO DE VEÍCULO,2022,FEVEREIRO,361
ESPÍRITO SANTO,HOMICÍDIO DOLOSO,2022,FEVEREIRO,68
ESPÍRITO SANTO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,FEVEREIRO,0
ESPÍRITO SANTO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,FEVEREIRO,5
ESPÍRITO SANTO,ROUBO DE CARGA,2022,FEVEREIRO,3
ESPÍRITO SANTO,ROUBO DE VEÍCULO,2022,FEVEREIRO,287
ESPÍRITO SANTO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,FEVEREIRO,9
ESPÍRITO SANTO,TENTATIVA DE HOMICÍDIO,2022,FEVEREIRO,199
ESPÍRITO SANTO,ESTUPRO,2022,MARÇO,153
ESPÍRITO SANTO,FURTO DE VEÍCULO,2022,MARÇO,447
ESPÍRITO SANTO,HOMICÍDIO DOLOSO,2022,MARÇO,80
ESPÍRITO SANTO,LESÃO CORPORAL SEGUIDA DE MORTE,2022,MARÇO,3
ESPÍRITO SANTO,ROUBO A INSTITUIÇÃO FINANCEIRA,2022,MARÇO,0
ESPÍRITO SANTO,ROUBO DE CARGA,2022,MARÇO,3
ESPÍRITO SANTO,ROUBO DE VEÍCULO,2022,MARÇO,328
ESPÍRITO SANTO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2022,MARÇO,2
ESPÍRITO SANTO,TENTATIVA DE HOMICÍDIO,2022,MARÇO,225
ESPÍRITO SANTO,ESTUPRO,2022,ABRIL,148
ESPÍRITO SANTO,FURTO DE VEÍCULO,2022,ABRIL,409
ESPÍRITO SANTO,HOMICÍDIO DOLOSO,2022,ABRIL,91
